4665884.16241746,0.638946234279372,0.62414516665694,5.11425008294371,3.13309672255238,0.26381291254238,95196938.409584,0.574701282926086,0.0314862091629466,0.338971232709481,0.213563088613144,0.978924512487054
2893373.51086577,0.615448067952944,0.329916019248181,6.63922712833627,5.65314355873797,0.258477833664503,59048066.0836416,0.659161983624098,0.0185482501583237,0.317623163638926,0.333479764713965,0.977526287100741
8202927.49627622,0.599683040647885,0.314008041166714,6.37687932585335,3.67190297528913,0.225394134994326,58919135.5772344,0.670704456884184,0.0310640843070627,0.279483890543019,0.227630965169366,0.975388499886942
2376810.44229309,0.51684485218127,0.328010563618069,4.80756928613844,5.62624570625752,0.297614421962196,60299181.8317151,0.637768955886203,0.0126388181944445,0.373570937948113,0.269268397463397,0.975252788602003
5714166.3963476,0.608392895056199,0.664380646117186,6.39484847907429,3.87641974182847,0.217759329242136,59788850.4238104,0.575907672719119,0.0317808855379441,0.29015094072418,0.222144061065667,0.974631206187656
5394175.65517328,0.492057715680655,0.484186190855567,6.98561276771259,3.21318357116532,0.226990334026636,63409601.510448,0.665879908646784,0.0366289102459632,0.293349061830652,0.323626123735637,0.974171623043438
2288094.46263631,0.482883064055164,0.347107397864512,6.9038450206405,4.41653125636703,0.258826739883683,78673044.3039134,0.618617167711546,0.0312977617471825,0.295825286672105,0.426433058989251,0.973794845643198
2793353.32679562,0.437633885467698,0.341558918335498,6.31079071024304,3.87515614235587,0.309372538851679,67743329.0416443,0.621598905388662,0.018847909615733,0.388839941495007,0.23408974372504,0.97324282184875
3857489.66702826,0.522577165360037,0.474167695413331,6.62530425530777,4.25546013321264,0.209235650977817,87075471.1268573,0.507621084039846,0.0301822907489653,0.268527829763809,0.38555864912507,0.972819772290544
3408370.93500775,0.614968948325663,0.693695259732607,4.67883296434457,3.12166643908817,0.314077445724788,70452650.4590745,0.572197331545886,0.0284661804121675,0.384915928142603,0.24115816340372,0.972069008141209
2831891.89391987,0.519477279967707,0.312665238843253,3.52382260377445,5.06075575671058,0.254089377184749,96493036.1327134,0.432192122715546,0.0247187436718294,0.288561991184411,0.406483529281383,0.971952439405296
5798477.6320795,0.673561722853487,0.308795750185184,4.30403184166622,4.73426688857529,0.20147706069306,91615608.4241045,0.466468912343977,0.0352454480847809,0.213458250963955,0.331711737036158,0.971557543508955
1916799.4378857,0.555849322141883,0.310403951367423,4.87595779254032,6.63237549334233,0.394573859136869,95318692.0832757,0.386888131128379,0.0357650792664928,0.332815241212966,0.380291890628538,0.97151293343954
1899785.80393733,0.468615564906196,0.430520880870033,4.70071773090996,4.78621134159276,0.225345035770866,87737308.0428437,0.504399244984517,0.0380655479754145,0.288273156841873,0.259154981075696,0.971456874244071
1541154.27843715,0.561872926337784,0.310461842414455,6.17845153624827,3.25535303353201,0.442996695984301,80787135.3612318,0.451424713928375,0.0205072994739093,0.339067637224553,0.537938941466985,0.970427206580619
9860782.86287133,0.396350674859645,0.634361029256565,6.08040833759052,4.52012851533491,0.20744185595309,70374277.8043746,0.586026563212943,0.0239544366059262,0.33635060854163,0.264560668131393,0.970264411770708
5496999.41174529,0.684776539706781,0.638449553940586,6.07176009732543,3.00963092949185,0.278071531929406,92131192.479551,0.694818226063454,0.0271980836035348,0.334592543503138,0.450541751977138,0.969912847940447
5865717.92404585,0.471531810860726,0.396525602062324,4.94507968800148,3.13272079178471,0.256517736480551,98216698.5263927,0.472839631014607,0.0385341523136373,0.312965906075181,0.204147233750434,0.969785910910345
9541954.2369016,0.677245501860678,0.369817829935593,5.86840568929277,3.82934629767232,0.261106989864573,91208203.1812256,0.590724429194516,0.0328086632086949,0.297986199587089,0.25399350814768,0.969666113883937
7465696.15317643,0.670257250882356,0.312620343034783,4.03464975682835,5.46851329922216,0.227098700904897,82364857.8672136,0.608257568846381,0.0382510983357588,0.228331476006128,0.418832499836864,0.969232881330525
1286077.44087159,0.596021951708086,0.304182358447906,4.9152474988328,5.52179891722731,0.24054313385506,68060103.5035774,0.525192688468554,0.0375750118345429,0.278023068290671,0.276217502988568,0.969127729244021
2881597.71991247,0.582731864429514,0.631737206061634,5.84235742761902,3.92053040909294,0.226230973742695,66856906.952039,0.58234195821906,0.031347994068411,0.30164864068906,0.341477092374758,0.969087322096877
9363284.83006823,0.624451719380135,0.67889746445579,3.6519018642889,3.40728738330709,0.279779432283125,84603264.3801231,0.550082752888814,0.0187162807026719,0.384492214171771,0.267683002152443,0.968869746529982
7726284.10993398,0.610763359154623,0.583823298487709,5.64514024975192,3.32038074039151,0.208708943951866,93842630.4840762,0.543431897401073,0.0226130112811549,0.279912572370217,0.503809914538282,0.968845802076277
3069131.9251266,0.50247307952817,0.685203384702637,6.84689872310392,5.17153855918323,0.257447904714802,76597449.8133011,0.577050167861197,0.0269254179374309,0.364389392008008,0.267638859127979,0.968800175603308
1955088.66819322,0.518909203253824,0.302715282985355,4.74964135323794,6.17983529086942,0.30052566604853,70148440.6958637,0.681115540383143,0.0329951624936217,0.35175253102046,0.239713987279511,0.968785617347401
